339316209,0,0
709058150,339316209,0
2524228939,709058150,339316209
-1342627463,2524228939,709058150
689770174,-1342627463,2524228939
-1711430963,689770174,-1342627463
2144358953,-1711430963,689770174
-3069149714,2144358953,-1711430963
2331123671,-3069149714,2144358953
-1208729561,2331123671,-3069149714
1302406249,-1208729561,2331123671
684510724,1302406249,-1208729561
-2236685376,684510724,1302406249
1608676351,-2236685376,684510724
344302359,1608676351,-2236685376
-1024587715,344302359,1608676351
-340217077,-1024587715,344302359
1944707961,-340217077,-1024587715
-782585663,1944707961,-340217077
818913407,-782585663,1944707961
-1096836871,818913407,-782585663
458603925,-1096836871,818913407
-563336565,458603925,-1096836871
-1354964212,-563336565,458603925
553241300,-1354964212,-563336565
-1514997584,553241300,-1354964212
2386465496,-1514997584,553241300
-2330937653,2386465496,-1514997584
3242117142,-2330937653,2386465496
-3451111952,3242117142,-2330937653
2122129055,-3451111952,3242117142
881324878,2122129055,-3451111952
-446681290,881324878,2122129055
120170099,-446681290,881324878
-1314567379,120170099,-446681290
628619466,-1314567379,120170099
2154052245,628619466,-1314567379
-3561966895,2154052245,628619466
1947961870,-3561966895,2154052245
-1622745608,1947961870,-3561966895
314016905,-1622745608,1947961870
1524674893,314016905,-1622745608
-132447073,1524674893,314016905
-1244625313,-132447073,1524674893
2733119387,-1244625313,-132447073
-2736484320,2733119387,-1244625313
1532954363,-2736484320,2733119387
-43754551,1532954363,-2736484320
-666426071,-43754551,1532954363
-1962846488,-666426071,-43754551
2534234640,-1962846488,-666426071
65055969,2534234640,-1962846488
-1405026873,65055969,2534234640
-427058020,-1405026873,65055969
2042514022,-427058020,-1405026873
-2463932703,2042514022,-427058020
950707883,-2463932703,2042514022
1377409071,950707883,-2463932703
-1373316795,1377409071,950707883
1093386272,-1373316795,1377409071
1213087057,1093386272,-1373316795
-346539053,1213087057,1093386272
-3533281955,-346539053,1213087057
3695534728,-3533281955,-346539053
-2194922708,3695534728,-3533281955
2451501571,-2194922708,3695534728
