2556158898,0,0
661755050,2556158898,0
409449926,661755050,2556158898
-1610827257,409449926,661755050
261370045,-1610827257,409449926
881389279,261370045,-1610827257
-1966762524,881389279,261370045
1256157749,-1966762524,881389279
852583791,1256157749,-1966762524
-1886595656,852583791,1256157749
2280006508,-1886595656,852583791
-1051692332,2280006508,-1886595656
635598635,-1051692332,2280006508
-2085025450,635598635,-1051692332
-1000052957,-2085025450,635598635
1825090241,-1000052957,-2085025450
2138615022,1825090241,-1000052957
-746241066,2138615022,1825090241
-1715095474,-746241066,2138615022
-923699083,-1715095474,-746241066
-326644542,-923699083,-1715095474
1836654002,-326644542,-923699083
-71909774,1836654002,-326644542
-1542791747,-71909774,1836654002
1559726628,-1542791747,-71909774
407714015,1559726628,-1542791747
1166225507,407714015,1559726628
-174646471,1166225507,407714015
-189593095,-174646471,1166225507
-1077138954,-189593095,-174646471
944410700,-1077138954,-189593095
-2024826170,944410700,-1077138954
1598304033,-2024826170,944410700
-1878503508,1598304033,-2024826170
1736996781,-1878503508,1598304033
-2717370814,1736996781,-1878503508
2653265268,-2717370814,1736996781
1437643301,2653265268,-2717370814
-2825363540,1437643301,2653265268
-122690466,-2825363540,1437643301
2233470642,-122690466,-2825363540
-2224744620,2233470642,-122690466
2875447990,-2224744620,2233470642
-3397725947,2875447990,-2224744620
3352369691,-3397725947,2875447990
-324841634,3352369691,-3397725947
50397848,-324841634,3352369691
-2572358610,50397848,-324841634
373918358,-2572358610,50397848
-64777510,373918358,-2572358610
1081103708,-64777510,373918358
-1935230119,1081103708,-64777510
1341654904,-1935230119,1081103708
1749541602,1341654904,-1935230119
-2646654948,1749541602,1341654904
780835756,-2646654948,1749541602
1322568349,780835756,-2646654948
-795572637,1322568349,780835756
-2074003658,-795572637,1322568349
2235699693,-2074003658,-795572637
-710105908,2235699693,-2074003658
446154189,-710105908,2235699693
391073420,446154189,-710105908
-2185099031,391073420,446154189
1217986850,-2185099031,391073420
1133165920,1217986850,-2185099031
-1922129299,1133165920,1217986850
1944002072,-1922129299,1133165920
-2014829091,1944002072,-1922129299
-695833866,-2014829091,1944002072
51058782,-695833866,-2014829091
1231338308,51058782,-695833866
2023417419,1231338308,51058782
-1909329280,2023417419,1231338308
740894929,-1909329280,2023417419
1359503092,740894929,-1909329280
-2583271409,1359503092,740894929
568275319,-2583271409,1359503092
-132414833,568275319,-2583271409
2334625132,-132414833,568275319
-2583135333,2334625132,-132414833
864513387,-2583135333,2334625132
137000805,864513387,-2583135333
-1185073074,137000805,864513387
2780999029,-1185073074,137000805
-813522155,2780999029,-1185073074
-1148965883,-813522155,2780999029
1294509544,-1148965883,-813522155
-1312248612,1294509544,-1148965883
1037490878,-1312248612,1294509544
-57225309,1037490878,-1312248612
-2238028123,-57225309,1037490878
3701502100,-2238028123,-57225309
-3944073771,3701502100,-2238028123
423162276,-3944073771,3701502100
718389297,423162276,-3944073771
839514942,718389297,423162276
1623534271,839514942,718389297
-2884506632,1623534271,839514942
759515843,-2884506632,1623534271
-1275569171,759515843,-2884506632
3410468385,-1275569171,759515843
146078200,3410468385,-1275569171
-1683026917,146078200,3410468385
-1058835522,-1683026917,146078200
2850778207,-1058835522,-1683026917
-1952267050,2850778207,-1058835522
-555806584,-1952267050,2850778207
1235419837,-555806584,-1952267050
-327076691,1235419837,-555806584
1414600269,-327076691,1235419837
-1599708984,1414600269,-327076691
364965348,-1599708984,1414600269
-219620628,364965348,-1599708984
50562854,-219620628,364965348
-976792635,50562854,-219620628
858165364,-976792635,50562854
-243176169,858165364,-976792635
-1012431400,-243176169,858165364
2951863917,-1012431400,-243176169
-3888647696,2951863917,-1012431400
1664646879,-3888647696,2951863917
-608740370,1664646879,-3888647696
998939724,-608740370,1664646879
178318313,998939724,-608740370
-381986954,178318313,998939724
795102545,-381986954,178318313
180487756,795102545,-381986954
-1396760270,180487756,795102545
-197404931,-1396760270,180487756
663386309,-197404931,-1396760270
-157526365,663386309,-197404931
-198084683,-157526365,663386309
1783727919,-198084683,-157526365
-1349175117,1783727919,-198084683
329609489,-1349175117,1783727919
-2508341388,329609489,-1349175117
2307912436,-2508341388,329609489
-1579760606,2307912436,-2508341388
-369600235,-1579760606,2307912436
3262932447,-369600235,-1579760606
-204754589,3262932447,-369600235
-3013424156,-204754589,3262932447
-247302440,-3013424156,-204754589
975940490,-247302440,-3013424156
-743301770,975940490,-247302440
1702916293,-743301770,975940490
608262222,1702916293,-743301770
-815243137,608262222,1702916293
-1883012662,-815243137,608262222
1374269601,-1883012662,-815243137
711664534,1374269601,-1883012662
-921903357,711664534,1374269601
1438147004,-921903357,711664534
-1692177532,1438147004,-921903357
356586188,-1692177532,1438147004
984516022,356586188,-1692177532
960776104,984516022,356586188
961893767,960776104,984516022
-2537096858,961893767,960776104
1131152956,-2537096858,961893767
-369354194,1131152956,-2537096858
-1862324788,-369354194,1131152956
1888700115,-1862324788,-369354194
-1621708343,1888700115,-1862324788
2057246023,-1621708343,1888700115
1168762059,2057246023,-1621708343
-559713207,1168762059,2057246023
-3137327267,-559713207,1168762059
1952332098,-3137327267,-559713207
406460628,1952332098,-3137327267
-422800577,406460628,1952332098
-726608507,-422800577,406460628
-1046631492,-726608507,-422800577
1408410708,-1046631492,-726608507
-1888808604,1408410708,-1046631492
1072401206,-1888808604,1408410708
1534909441,1072401206,-1888808604
1380669893,1534909441,1072401206
-1631434658,1380669893,1534909441
-133773336,-1631434658,1380669893
-36617502,-133773336,-1631434658
-1205783189,-36617502,-133773336
-677817707,-1205783189,-36617502
3684965495,-677817707,-1205783189
-1424728101,3684965495,-677817707
-2443267806,-1424728101,3684965495
2782313109,-2443267806,-1424728101
83746753,2782313109,-2443267806
-269941588,83746753,2782313109
-2687358358,-269941588,83746753
549109796,-2687358358,-269941588
2545343965,549109796,-2687358358
-1735308581,2545343965,549109796
272765664,-1735308581,2545343965
-1337959428,272765664,-1735308581
811786353,-1337959428,272765664
-346907237,811786353,-1337959428
290294922,-346907237,811786353
-974857934,290294922,-346907237
2401459541,-974857934,290294922
-2134048418,2401459541,-974857934
-469920041,-2134048418,2401459541
3291575329,-469920041,-2134048418
-3191845395,3291575329,-469920041
4094484264,-3191845395,3291575329
12270554,4094484264,-3191845395
-2139816243,12270554,4094484264
1474390297,-2139816243,12270554
-2025451269,1474390297,-2139816243
2368690598,-2025451269,1474390297
-2164550481,2368690598,-2025451269
424054769,-2164550481,2368690598
-469891463,424054769,-2164550481
2251997369,-469891463,424054769
-1013730943,2251997369,-469891463
-2378490049,-1013730943,2251997369
3364648314,-2378490049,-1013730943
-1763719952,3364648314,-2378490049
801655850,-1763719952,3364648314
1326396417,801655850,-1763719952
-56197674,1326396417,801655850
-3047557286,-56197674,1326396417
-308798178,-3047557286,-56197674
2056395518,-308798178,-3047557286
-960944392,2056395518,-308798178
-780956098,-960944392,2056395518
-472830247,-780956098,-960944392
3413049188,-472830247,-780956098
-3038879221,3413049188,-472830247
2509906294,-3038879221,3413049188
-1478039528,2509906294,-3038879221
-1162915027,-1478039528,2509906294
2032606811,-1162915027,-1478039528
-15555844,2032606811,-1162915027
-734545248,-15555844,2032606811
-1913167920,-734545248,-15555844
3861480878,-1913167920,-734545248
-832079272,3861480878,-1913167920
87393963,-832079272,3861480878
-201394691,87393963,-832079272
-192886810,-201394691,87393963
-2458820074,-192886810,-201394691
2557956564,-2458820074,-192886810
-1297465777,2557956564,-2458820074
631967539,-1297465777,2557956564
1063851658,631967539,-1297465777
180772392,1063851658,631967539
105067723,180772392,1063851658
-2209892677,105067723,180772392
-1239034987,-2209892677,105067723
-28233443,-1239034987,-2209892677
876134013,-28233443,-1239034987
2253971643,876134013,-28233443
-957504981,2253971643,876134013
-1241125667,-957504981,2253971643
2371685517,-1241125667,-957504981
198749470,2371685517,-1241125667
-1134734169,198749470,2371685517
-2634892315,-1134734169,198749470
613880038,-2634892315,-1134734169
2685413974,613880038,-2634892315
-919559311,2685413974,613880038
-2286621203,-919559311,2685413974
2709322507,-2286621203,-919559311
566048499,2709322507,-2286621203
-38283423,566048499,2709322507
-1815880313,-38283423,566048499
2396235512,-1815880313,-38283423
-1831429678,2396235512,-1815880313
867344948,-1831429678,2396235512
-450205306,867344948,-1831429678
-1960187667,-450205306,867344948
42125039,-1960187667,-450205306
3165349035,42125039,-1960187667
-397481564,3165349035,42125039
-1660295320,-397481564,3165349035
106321944,-1660295320,-397481564
2751553,106321944,-1660295320
624565446,2751553,106321944
1106803718,624565446,2751553
-21924017,1106803718,624565446
664093569,-21924017,1106803718
-4226829434,664093569,-21924017
963836592,-4226829434,664093569
1015593341,963836592,-4226829434
-1395420412,1015593341,963836592
585600765,-1395420412,1015593341
-933944518,585600765,-1395420412
-102299782,-933944518,585600765
285766540,-102299782,-933944518
2441157714,285766540,-102299782
-1082395976,2441157714,285766540
1937319206,-1082395976,2441157714
-2040305889,1937319206,-1082395976
2448493045,-2040305889,1937319206
-3723302548,2448493045,-2040305889
501322087,-3723302548,2448493045
2649695298,501322087,-3723302548
-3259795461,2649695298,501322087
2627544244,-3259795461,2649695298
-1621548278,2627544244,-3259795461
2071561534,-1621548278,2627544244
-589168744,2071561534,-1621548278
987616876,-589168744,2071561534
-3742596980,987616876,-589168744
3201904570,-3742596980,987616876
718860259,3201904570,-3742596980
-2138529192,718860259,3201904570
-970761351,-2138529192,718860259
2076477867,-970761351,-2138529192
951892889,2076477867,-970761351
-733891701,951892889,2076477867
-2851155232,-733891701,951892889
3402447467,-2851155232,-733891701
-2401213251,3402447467,-2851155232
1283657126,-2401213251,3402447467
-2243979160,1283657126,-2401213251
595330895,-2243979160,1283657126
51531634,595330895,-2243979160
541515866,51531634,595330895
-1109905506,541515866,51531634
1761579619,-1109905506,541515866
-1277832257,1761579619,-1109905506
1740051683,-1277832257,1761579619
-2613721611,1740051683,-1277832257
1410658434,-2613721611,1740051683
2631180025,1410658434,-2613721611
-3218886398,2631180025,1410658434
2475562078,-3218886398,2631180025
519922997,2475562078,-3218886398
-2790495868,519922997,2475562078
2285151624,-2790495868,519922997
-987851521,2285151624,-2790495868
1773790145,-987851521,2285151624
-1302754040,1773790145,-987851521
-289886064,-1302754040,1773790145
1670422043,-289886064,-1302754040
-3438421506,1670422043,-289886064
1709189845,-3438421506,1670422043
-419156038,1709189845,-3438421506
-182612341,-419156038,1709189845
566535396,-182612341,-419156038
948590330,566535396,-182612341
-657875800,948590330,566535396
1421531502,-657875800,948590330
-1522536461,1421531502,-657875800
-1734966382,-1522536461,1421531502
2068622958,-1734966382,-1522536461
1298131592,2068622958,-1734966382
-2837893610,1298131592,2068622958
-728484715,-2837893610,1298131592
-125696253,-728484715,-2837893610
2039335020,-125696253,-728484715
-1006824619,2039335020,-125696253
2614489719,-1006824619,2039335020
-977915287,2614489719,-1006824619
142745374,-977915287,2614489719
-2763746494,142745374,-977915287
1363451130,-2763746494,142745374
-1067276936,1363451130,-2763746494
2970985081,-1067276936,1363451130
-3196234189,2970985081,-1067276936
604230592,-3196234189,2970985081
1717278172,604230592,-3196234189
-570389862,1717278172,604230592
-859239938,-570389862,1717278172
2654087290,-859239938,-570389862
-1844405499,2654087290,-859239938
1029603272,-1844405499,2654087290
659375351,1029603272,-1844405499
-3776008087,659375351,1029603272
2755534528,-3776008087,659375351
-995096240,2755534528,-3776008087
528664511,-995096240,2755534528
-1076720300,528664511,-995096240
1446861508,-1076720300,528664511
-1328603700,1446861508,-1076720300
1731365420,-1328603700,1446861508
772807534,1731365420,-1328603700
-1948814310,772807534,1731365420
-1274751529,-1948814310,772807534
1748560629,-1274751529,-1948814310
64448010,1748560629,-1274751529
-1114887882,64448010,1748560629
615463419,-1114887882,64448010
-1174593201,615463419,-1114887882
1626209495,-1174593201,615463419
-2252845440,1626209495,-1174593201
1653500257,-2252845440,1626209495
-1654764350,1653500257,-2252845440
1368003800,-1654764350,1653500257
788866627,1368003800,-1654764350
-1783797674,788866627,1368003800
983256359,-1783797674,788866627
-371671373,983256359,-1783797674
671792529,-371671373,983256359
1337266493,671792529,-371671373
-2373252923,1337266493,671792529
2764103245,-2373252923,1337266493
-3032330917,2764103245,-2373252923
468550823,-3032330917,2764103245
-484719462,468550823,-3032330917
1612369897,-484719462,468550823
-2279609297,1612369897,-484719462
3041168207,-2279609297,1612369897
-818654832,3041168207,-2279609297
1259093871,-818654832,3041168207
-1120190437,1259093871,-818654832
171159232,-1120190437,1259093871
-107565006,171159232,-1120190437
1090610929,-107565006,171159232
-85911323,1090610929,-107565006
-2749060012,-85911323,1090610929
-608232608,-2749060012,-85911323
3379245445,-608232608,-2749060012
-2630252718,3379245445,-608232608
1176052579,-2630252718,3379245445
-1915089247,1176052579,-2630252718
1232431125,-1915089247,1176052579
-464056253,1232431125,-1915089247
3065193215,-464056253,1232431125
-482968494,3065193215,-464056253
-1552054537,-482968494,3065193215
1978182319,-1552054537,-482968494
-3760857725,1978182319,-1552054537
3353441239,-3760857725,1978182319
-1274047429,3353441239,-3760857725
-582272024,-1274047429,3353441239
304813464,-582272024,-1274047429
672667183,304813464,-582272024
-147358755,672667183,304813464
-2061133867,-147358755,672667183
3399749208,-2061133867,-147358755
-2156055196,3399749208,-2061133867
1807874818,-2156055196,3399749208
-56251002,1807874818,-2156055196
-2922974733,-56251002,1807874818
419555612,-2922974733,-56251002
1667385244,419555612,-2922974733
168129775,1667385244,419555612
-2743419984,168129775,1667385244
872265947,-2743419984,168129775
2455886454,872265947,-2743419984
-285585841,2455886454,872265947
-1947152574,-285585841,2455886454
1229730376,-1947152574,-285585841
-2113087830,1229730376,-1947152574
1245336213,-2113087830,1229730376
-211433753,1245336213,-2113087830
2569890084,-211433753,1245336213
-3335768428,2569890084,-211433753
2574228254,-3335768428,2569890084
1053532273,2574228254,-3335768428
-2863899370,1053532273,2574228254
-177625470,-2863899370,1053532273
2208612235,-177625470,-2863899370
879166074,2208612235,-177625470
-1520255158,879166074,2208612235
-2483477721,-1520255158,879166074
1042637416,-2483477721,-1520255158
600174236,1042637416,-2483477721
713066020,600174236,1042637416
939451854,713066020,600174236
-1796300493,939451854,713066020
208906973,-1796300493,939451854
1790576042,208906973,-1796300493
-3278866588,1790576042,208906973
1532340640,-3278866588,1790576042
1378658767,1532340640,-3278866588
107848372,1378658767,1532340640
-1202696953,107848372,1378658767
1573052630,-1202696953,107848372
-2234458100,1573052630,-1202696953
-288610034,-2234458100,1573052630
112590738,-288610034,-2234458100
1161352049,112590738,-288610034
728304643,1161352049,112590738
-2293872443,728304643,1161352049
562262854,-2293872443,728304643
-360267612,562262854,-2293872443
242317466,-360267612,562262854
2645673762,242317466,-360267612
-3401571773,2645673762,242317466
3500830692,-3401571773,2645673762
23616392,3500830692,-3401571773
-1483052751,23616392,3500830692
-2651628814,-1483052751,23616392
4006000374,-2651628814,-1483052751
-4062428911,4006000374,-2651628814
2777035448,-4062428911,4006000374
-1481631761,2777035448,-4062428911
1986508533,-1481631761,2777035448
-2071654323,1986508533,-1481631761
2163812962,-2071654323,1986508533
-902867196,2163812962,-2071654323
-284363252,-902867196,2163812962
-250204649,-284363252,-902867196
626309452,-250204649,-284363252
1548303603,626309452,-250204649
-422369042,1548303603,626309452
-2389100627,-422369042,1548303603
-1057239405,-2389100627,-422369042
321775213,-1057239405,-2389100627
2515252132,321775213,-1057239405
-2270967589,2515252132,321775213
2738314487,-2270967589,2515252132
563073053,2738314487,-2270967589
-764733884,563073053,2738314487
-1313345895,-764733884,563073053
1505652884,-1313345895,-764733884
-2309747840,1505652884,-1313345895
-991083286,-2309747840,1505652884
2498890721,-991083286,-2309747840
830820749,2498890721,-991083286
-102986498,830820749,2498890721
-3360916154,-102986498,830820749
180014035,-3360916154,-102986498
1365165304,180014035,-3360916154
789262454,1365165304,180014035
-1275899091,789262454,1365165304
1016185557,-1275899091,789262454
1356422034,1016185557,-1275899091
-1652091895,1356422034,1016185557
915820487,-1652091895,1356422034
-1446370022,915820487,-1652091895
-590480057,-1446370022,915820487
497876586,-590480057,-1446370022
759521585,497876586,-590480057
2100897085,759521585,497876586
-1891469661,2100897085,759521585
783604215,-1891469661,2100897085
-107845203,783604215,-1891469661
-2568826612,-107845203,783604215
2882543234,-2568826612,-107845203
-1892216383,2882543234,-2568826612
420293655,-1892216383,2882543234
-157656344,420293655,-1892216383
1553658105,-157656344,420293655
856499586,1553658105,-157656344
-531119827,856499586,1553658105
-1971025844,-531119827,856499586
2161729109,-1971025844,-531119827
-2163949095,2161729109,-1971025844
-1399920981,-2163949095,2161729109
60389402,-1399920981,-2163949095
2508375295,60389402,-1399920981
-411839615,2508375295,60389402
-678453270,-411839615,2508375295
-544595649,-678453270,-411839615
2095574507,-544595649,-678453270
-626990515,2095574507,-544595649
-745476528,-626990515,2095574507
-1773388339,-745476528,-626990515
1843515638,-1773388339,-745476528
-1218444110,1843515638,-1773388339
